0.9849374009	0 8
0.8022586121	8 0
0.6239374009	15 0 9 8 12
0.6239374009	0 9 8 12
0.6229374009	12 8
0.6229374009	12 0 9 8 12 0 9 8
0.6229374009	12 0 9 8 9
0.6229374009	12 0 9 8
0.6229374009	8 9
0.6159374009	13 8
0.6159374009	74 8
0.6159374009	4 0 9 8 12
0.6159374009	15 8
0.6159374009	4 8
0.6149374009	12 4 8 9
0.6149374009	12 13 8
0.5992952956	159 8
0.5982952956	12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
0.5982952956	12 12
0.5858159194	4 0 9 8 12 12
0.5858159194	0 9 8 12 0 9 8 12
0.5858159194	0 9 8 0 9 8 12
0.5858159194	0 9 8 12 0 9 8
0.5848159194	12 12 0 9 8
0.5768159194	8 12 12
0.5724952956	0 7 8 9 10 11
0.5714952956	8 9 10 11 2136 4 0 7 8
0.5714952956	8 9 655 12
0.5704952956	12 38 15 8
0.5701738142	56 0 9 8 12 12
0.5691738142	12 12 12
0.5690485120	0 9 8 12 4
0.5690485120	0 9 8 12 13
0.5684952956	8 38
0.5680485120	12 0
0.5644952956	8 9 4 173 2575 10 11
0.5644952956	8 7033 12
0.5644952956	8 765
0.5644952956	8 7033
0.5644952956	12 388
0.5644952956	8 64
0.5621738142	12 12 12 12 12 12 12 12 12 12 12 12 12
0.5621738142	12 12 12 12 12 12 12 12 12 12 12 12
0.5621738142	12 12 12 12 12 12 12 12 12
0.5600485120	12 4 8 9 13
0.5600485120	8 74
0.5600485120	8 4
0.5514064067	12 12 4
0.5444064067	12 13
0.5444064067	12 12 13
0.5444064067	12 4
0.5353738142	8 38 12
0.5330673421	0 9 8 12 12
0.5329270305	0 9 8 12 0
0.5320673421	12 0 9
0.5320673421	12 0 9 8 12
0.5204952956	789 8 972 12
0.5186064067	8 487
0.5156064067	8 445
0.5154252369	43 8
0.5134952956	33382 8
0.5134952956	7033 12
0.5134952956	388 8
0.5134952956	388 12
0.5116064067	8 64 15
0.4973037554	56 0 9 8 12
0.4963037554	12 12 12 12 12
0.4904849253	12 8 487
0.4893894182	4 8 12
0.4893894182	12 4 8
0.4876252369	0 7 8 12
0.4856252369	0 9 8 9 10 834
0.4843738142	38 15 8 12
0.4690569718	8 12 0 9
0.4655363480	2 8
0.4638165069	8 3052
0.4620260195	9 8
0.4595363480	8 43
0.4544148665	0 9 8 9 10
0.4534148665	12 12 12 12 12 12
0.4417053958	37 8
0.4415363480	32 8
0.4415363480	56 8
0.4385839143	8 656
0.4385839143	13 64
0.4380285651	8 12 0
0.4367363480	58 8
0.4367363480	320 8
0.4365363480	12 4 8 9 28
0.4365363480	12 2
0.4357363480	64 4 0 9 8
0.4357363480	12 0 9 8 422
0.4357363480	12 0 789 8
0.4356252369	247 0 9 8 12
0.4347363480	4 0 9 8 9 10 11
0.4347363480	0 9 8 9 10 11 12
0.4347363480	0 9 8 9 10 834 12
0.4347363480	0 9 8 9 10 11
0.4347053958	56939 8
0.4337363480	8 9 10 11 0 9 8
0.4337363480	8 972 12
0.4330285651	12 0 9 8 12 0
0.4324148665	0 9 8 972 12
0.4318165069	1962 12
0.4318165069	1178 12
0.4318165069	13341 12
0.4318165069	8983 12
