0.9773585716	5 16 0
0.9754274357	0 16 5
0.9534042831	16 5 0
0.9055650459	16 0 5
0.8879200346	0 16 16
0.8724630452	16 16 0
0.8597440420	16 9 16 7
0.8589107087	16 11 16 11
0.8533440293	16 0 16
0.8519107087	46 7 0
0.8463075406	16 7 0
0.8445928239	16 121 0
0.8325457100	16 7 16
0.8295582316	16 16 16 7
0.8260606111	16 121 7
0.8250606111	91 44 7
0.8235457100	16 15 16
0.8230606111	237 16 7
0.8198415951	16 7 5
0.8160450514	11 16 16
0.8129469078	16 16 4
0.8129469078	5 16 4
0.8129469078	16 108 4
0.8110450514	0 36 5
0.8074326315	16 15 21
0.8064326315	91 0 16
0.8060450514	123 16 16
0.7956060734	11 16 11 16
0.7922647925	58 4 7
0.7922647925	2471 4 7
0.7922647925	359 0 4
0.7922647925	48 4 7
0.7922647925	121 4 7
0.7922647925	627 4 7
0.7922647925	16 13 4
0.7922647925	128 4 7
0.7922647925	62 4 7
0.7922647925	559 4 7
0.7922647925	1048 4 7
0.7922647925	5 9 4
0.7922647925	44 4 7
0.7922647925	46 4 7
0.7922647925	360 11 4
0.7922647925	108 4 7
0.7922647925	283 4 7
0.7922647925	57 4 7
0.7922647925	91 4 7
0.7922647925	2407 4 7
0.7922647925	609 4 7
0.7922647925	3012 4 7
0.7922647925	2523 4 7
0.7922647925	606 4 7
0.7922647925	16 4 0
0.7922647925	237 4 7
0.7922647925	16 4 32
0.7922647925	331 4 7
0.7922647925	5 4 7
0.7891202723	4 5 360
0.7810450514	11 5 1
0.7774519368	0 4 7
0.7752713774	16 4 7
0.7716331551	16 0 16 5 16
0.7706812943	4 7 59
0.7706812943	4 7 2046
0.7694514634	107 4 7
0.7694514634	0 4 32
0.7694514634	9 0 4
0.7694514634	398 4 7
0.7694514634	4 7 532
0.7694514634	15 5 4
0.7694514634	7 449 4
0.7694514634	11 0 4
0.7694514634	13 14 4
0.7694514634	9 4 0
0.7694514634	27 4 7
0.7694514634	15 4 7
0.7694514634	11 5 4
0.7694514634	11 4 7
0.7694514634	4 16 9
0.7694514634	6 0 4
0.7694514634	6 4 7
0.7694514634	32 606 4
0.7694514634	4 7 11
0.7694514634	4 7 278
0.7694514634	4 7 15
0.7694514634	291 4 7
0.7694514634	22 4 7
0.7694514634	7 4 7
0.7694514634	4 5 15
0.7694514634	4 5 9
0.7694514634	101 4 7
0.7694514634	138 4 7
0.7694514634	13 4 7
0.7694514634	32 3012 4
0.7694514634	89 5 4
0.7694514634	0 4 27
0.7694514634	38 0 4
0.7694514634	4 360 11
0.7694514634	4 360 15
0.7694514634	375 0 4
0.7694514634	38 4 7
0.7694514634	4 7 0
0.7694514634	4 7 9
0.7694514634	4 7 140
0.7694514634	107 0 4
0.7694514634	89 0 4
0.7694514634	85 4 7
0.7694514634	80 4 7
0.7694514634	24 4 7
0.7694514634	32 2471 4
0.7694514634	9 4 7
0.7694514634	89 2996 4
0.7694514634	0 16 4
0.7694514634	4 21 22
0.7686812943	4 27 125
0.7684519368	0 9 4
0.7649004187	16 0 121
0.7619907988	7 16 16 16
0.7618241514	4 7 1282
0.7618241514	4 7 16
0.7618241514	4 7 360
0.7616919786	5 16 11 16
0.7599907988	15 16 16 16
0.7599907988	9 16 16 16
0.7584326315	46 15 21
0.7584326315	16 107 46
0.7569123154	3820 36 907 16 16 7 58 0
0.7563605040	16 9 4
0.7563605040	16 24 4
0.7563605040	21 22 4
0.7540450514	11 44 46
0.7495650459	5 0 16
0.7469907988	38 16 16 16
0.7437867154	16 7 2782
0.7437867154	3371 15 16
0.7427867154	661 4 5
0.7427867154	901 0 901
0.7427867154	36 1499 898 36 1499 898 36 1499 898 36 1499 898 36 1499 898 36 1499 898 36
0.7427867154	36 1499 898
0.7427867154	16 4 5
0.7399004187	133 7 58
0.7399004187	2925 15 16
0.7382452891	4 5 21
0.7382452891	4 5 43
0.7382452891	4 16 5
0.7382452891	4 360 16
0.7382452891	4 17 173
0.7382452891	4 5 16
0.7382452891	4 5 44
0.7382452891	4 5 449
0.7358417058	5 16 7
0.7219005293	16 16 9
0.7218063111	4 15 5
0.7218063111	4 7 406
0.7218063111	4 7 164
0.7218063111	4 7 54
0.7218063111	4 7 36
0.7218063111	4 7 449
0.7218063111	4 7 801
0.7218063111	4 7 1873
0.7218063111	4 7 476
0.7218063111	4 7 1996
0.7218063111	4 356 59
0.7218063111	4 7 5 301 6 331
0.7218063111	0 4 5
0.7218063111	11 4 5
0.7218063111	4 0 3024
0.7218063111	4 0 360
0.7218063111	4 0 1336
0.7218063111	4 0 385
0.7218063111	4 0 21
0.7218063111	4 7 1173
0.7218063111	4 7 10327
0.7218063111	4 7 2415
0.7218063111	4 7 3227
0.7218063111	4 7 2925
0.7218063111	4 7 17
0.7218063111	4 7 1489
0.7218063111	4 7 2090
0.7218063111	4 7 5
0.7218063111	4 7 262
0.7218063111	4 7 44
0.7218063111	4 7 93
0.7218063111	4 7 301
0.7218063111	4 7 1976
0.7218063111	4 7 2613
0.7218063111	4 32 5
0.7218063111	4 32 59
0.7218063111	4 32 606
0.7092118291	16 9 16 15
0.7092118291	16 11 16 9
0.7092118291	16 11 7
0.7092118291	16 7 11 7
0.6885523462	11 7 16 7
0.6860460624	901 0 2686 12222 5 16 4244 901
0.6860460624	901 0 2686 12222 5 16
0.6860460624	901 0 2686 12222
0.6837190128	11 16 9 11
0.6820954895	16 16 16 5
0.6780606111	44 46 7
0.6725595466	16 5 16
0.6725595466	5 16 16
0.6720606111	44 360 11
0.6720606111	2783 16 7
0.6694636930	0 16 7
0.6646183701	16 16 16 16
0.6641543130	21 16 16 16
0.6641543130	36 16 16 16
0.6641543130	16 16 16 44
0.6635323419	121 301 11
0.6625323419	91 929 107
0.6621543130	16 36 16
0.6611543130	133 16 16 16
0.6611543130	91 16 16 16
0.6611543130	16 16 16 17
0.6583784958	46 52 7
0.6543878217	140 16 16
0.6492118291	16 16 15 7
0.6492118291	16 7 9 7
0.6475128386	11 5 36
0.6472118291	5 16 15 7
0.6462118291	5 16 16 9 7
0.6442118291	16 0 9
0.6432118291	16 9 7
0.6417612273	16 16 16 36
0.6369896559	16 5 15
0.6352118291	16 9 16 9
0.6310738605	7 0 133
0.6272184140	16 9 0
0.6265528195	15 5 0
0.6218706399	16 140 16
0.6215528195	0 9 7
0.6215528195	0 11 7
0.6214636930	11 7 0
0.6181543130	91 44 16
0.6181543130	91 44 5
0.6181543130	622 16 16
0.6181543130	91 16 44
0.6181543130	301 16 16
0.6171543130	16 1336 16
0.6171543130	44 46 44
0.6171543130	46 36 44
0.6171543130	36 36 36
0.6171543130	16 385 16
0.6166303597	15 16 9
0.6140606111	627 16 7
0.6131543130	2415 16 16
0.6131543130	44 91 44
0.6131543130	44 46 1
0.6131543130	46 44 46
0.6131543130	5 2613 16
0.6126183701	16 121 16
0.6122986952	11 5 16
0.6120606111	5 121 7
0.6117190128	11 7 15 7
0.6115523462	7 11 16 0
0.6103878217	15 5 16
0.6097190128	11 7 16 9
0.6084742073	16 9 15
0.6066221001	5 46 44
0.6056221001	44 16 91
0.6056221001	16 91 44
0.6055523462	0 9 16 9
0.6055083968	16 60 16
0.6055083968	16 121 301
0.6055083968	36 20335 16 360 2162 16 5 16 1030
0.6055083968	91 44 91
0.6055083968	5 16 901
0.6055083968	44 429 16
0.6055083968	44 1223 46
0.6055083968	3820 36 907 16 16 7 58 0 16 20334 36 20335 16 360 2162 16 5 16 1030
0.6055083968	91 44 46
0.6055083968	44 393 1
0.6055083968	1 1 1
0.6045083968	44 2501 46
0.6045083968	121 121 121
0.6045083968	44 44 1093
0.6045083968	1124 46 901
0.6045083968	9558 16 44
