0.9619199720	13 330 29 1977
0.9608779499	13 9 1977
0.9590891759	13 9 0 353 29 1977
0.9548567166	13 6 1977
0.9509686906	1977 9 13
0.9128288740	13 9 9
0.9098801561	9 9 13
0.9015503032	9 13 9
0.9002362719	9 6 13
0.8782610645	9 7 13
0.8780439064	13 9 6 1977
0.8778978976	9 0 9 9
0.8744501991	9 9 9
0.8718031041	13 7 9
0.8601782576	9 1977 9
0.8479626041	9 6 9 9
0.8473540420	9 9 9 1977 9
0.8461937856	9 1977 9 9 9
0.8180531789	9 1977 96
0.8149940410	113 9 9
0.8135059796	1977 9 0
0.8086402097	9 13 9 33 2745 6
0.7987878348	9 13 7
0.7984896530	9 13 9 33 1448 6
0.7977461681	9 1977 7
0.7930219069	1977 113 13
0.7913027293	1977 9 6
0.7897878348	1977 9 7
0.7829545221	9 9 7
0.7812112811	6 9 9 1977
0.7799359609	9 96 9
0.7761976120	13 9 7
0.7677130955	29 9 9 9 9 13
0.7669013664	6 1977 9
0.7662806032	113 13 9
0.7623717833	6 9 13
0.7594775873	29 1977 9
0.7593638215	9 33 2745 6 13 9 1977
0.7545974925	7 13 9
0.7536820413	29 9 13
0.7517375969	29 13 9
0.7499302915	250 9 9
0.7496257943	13 9 33
0.7484234454	1977 316 1639
0.7469707203	1977 316 9
0.7468243407	2042 6 0 13 1955 6 43 96 44 1977
0.7455626848	116 7 113
0.7438389320	7 1977 113
0.7425313024	29 13 113
0.7405346129	6 1977 113
0.7397200034	1977 6 13
0.7375933510	9 1977 13 9
0.7368652110	29 13 96
0.7365681081	13 113 1977
0.7354261147	96 9 96
0.7349964278	6 13 96
0.7345729691	29 1977 113
0.7274030066	9 14 9
0.7269605616	116 6 9
0.7260374846	9 7 113
0.7250876989	96 96 9
0.7249848995	2072 6 9
0.7241041519	13 29 1977
0.7216873874	9 42 1977
0.7193418562	13 132 9
0.7191200026	6 96 13
0.7184765599	9 6 9 6
0.7183551414	249 29 9
0.7179874434	96 647 96
0.7149894814	9 0 73
0.7124751153	236 29 1977 42 13
0.7124639060	1532 29 0 236 29 13 9 1977
0.7109985518	13 7 113
0.7092402839	9 7 116
0.7092402839	116 7 9
0.7087643211	1955 6 0 96 13 96 330
0.7084018048	1977 7 13
0.7084018048	13 7 1977
0.7066351252	2042 6 0 96 13 1955 6 0 96 96 330 6 43 96 53 1977
0.7064398272	9 6 0
0.7058287591	13 9 0 1977
0.7058193721	1977 7 0
0.7055545701	0 96 13
0.7037768168	9 96 96
0.7020764818	13 7 0
0.7011528057	1532 1984 116 2 127 457 7 2346 1532 113 250 547 29 0 3013 96 682
0.7010357420	9 9 1977 9 13
0.7008075412	13 7 96
0.6986091909	96 96 96
0.6980176995	116 7 1977
0.6971246748	9 9 1977 9 1977
0.6963467717	9 7 0
0.6957877457	250 113 250
0.6954294772	9 1977 0 13
0.6950582884	96 13 96
0.6949608290	13 6 9 1977
0.6946841413	6 9 6 9
0.6942469217	3330 1810 2 33 3330
0.6928879985	96 96 13
0.6926750162	9 7 6
0.6890741403	2586 1105 2586 4649 1341 1216 1339
0.6890375725	1977 116 7
0.6888340420	14 9 14
0.6882954683	236 29 13
0.6865629318	79 9 9
0.6859645782	13 7 116
0.6856732837	9 1977 14
0.6856637295	9 0 2072
0.6849645782	116 7 13
0.6843430450	9 0 13 9
0.6831434718	9 9 1977 9 9
0.6823430450	13 9 0 9
0.6823430450	9 0 9 13
0.6823242950	9 0 1977 9
0.6821121207	9 0 131
0.6809243931	116 2 33 1448 6 0 1532 29 6 0 1977 316 842 29 13
0.6798814293	13 9 6 9
0.6790638364	13 316 9
0.6789994955	1725 29 3428
0.6780591578	11 1977 9
0.6764949178	9 9 0 9
0.6761014964	9 0 246
0.6753164273	9 6 9 1977
0.6733209689	9 33 1977
0.6725793553	13 9 1977 6 1977
0.6724518904	2072 29 1977
0.6718334186	9 141 13
0.6712774567	13 116 7
0.6705422894	9 42 13
0.6702876729	113 2745 116 6 13 6 502 1977 9 92
0.6689289472	6 0 13
0.6688944966	113 250 13
0.6684039859	9 250 113
0.6680995081	9 7 11
0.6672112180	116 29 1977
0.6665537414	9 29 9 9
0.6655689744	2072 9 2072
0.6643629797	29 0 13
0.6638539351	6 0 1977
0.6632112180	116 29 13
0.6618165880	11 13 9
0.6615092969	9 7 9 9
0.6593134406	116 6 13
0.6589184249	3032 578 29 1977
0.6588094907	29 0 1977
0.6580412140	0 29 9
0.6578829303	9 13 96
0.6578631829	6 1977 13
0.6576011510	2042 6 0 13 1955 6 0 96 96 240 131 330 6 115 1977
0.6566314856	9 13 6 1977 9
0.6565423574	6 13 1977
0.6542335011	9 14 7
0.6529801662	1977 316 842 29 13
0.6525040934	29 7 13
0.6517649002	9 7 1977 9
0.6502492082	116 6 1977
0.6501232893	250 7 9
0.6498586049	96 486 29
0.6492965283	2072 29 2646
0.6491899560	9 647 9
0.6488905941	113 1977 250
0.6487791654	263 482 9 140 4653 7700 371
0.6468224681	6 0 13 1532 29 9 1977
0.6462042767	9 7 9 1977
0.6461887915	96 6 13
0.6460583114	42 13 9
0.6460243979	9 7 131
0.6458175318	9 7 9 13
0.6455464214	1268 29 13 9 9 1977
0.6450575052	2 33 2745 6 44 13 842 9 1977
0.6447348427	9 33 96
0.6445605078	9 7 250
0.6422287915	96 6 1977
0.6419686934	96 29 96
0.6417325257	2 33 29 0 29 6 0 1268 29 9 13 9 44 1977
0.6413490263	0 96 96
0.6394024841	1977 11 13
0.6392062762	2 33 2745 6 53 13 842 9 1977
0.6381061362	9 13 9 1977 6 0
0.6380937888	96 7 96
0.6373189634	2 33 2745 6 0 1532 29 9 6 13 9 1977
0.6371792397	6 7 13
0.6371006350	9 1977 6 1977 9
0.6361525145	13 11 1977
0.6360502476	9 7 29 9
0.6358654720	9 14 13 9
0.6355962924	13750 96 96 13 1955 6 0 96 647 96 1977 330 6 22 96 44
0.6340492552	249 29 13
0.6331037504	2 33 1448 6 13720 9 13 9 1977
0.6322620973	9 1977 116
0.6303291061	1268 29 6 0 13
0.6302099810	90 29 1977
0.6299929231	842 29 13
0.6297770140	6 113 116
0.6296405456	9 7 14
0.6296405456	14 7 9
0.6292592833	113 519 250
0.6287268217	1977 113 7
0.6284488920	1984 9 116 2
0.6278962453	9 2072 29
0.6272689634	2 33 2745 6 0 1268 29 9 13 9 1977
0.6272689634	2 33 2745 6 0 1268 29 13 9 9 1977
0.6267084787	1268 29 9
0.6264384090	9 7 20
0.6260575659	13 9 9 1977
0.6257607555	113 250 113
0.6257297627	9 3 116
0.6247885863	113 6 250
0.6241801095	9 0 7 13
0.6236296341	1977 96 9 9
0.6233229114	1977 113 9
0.6233032061	13 1955 6 0 96 96 330 6 43 96 53 1977
0.6227577032	96 13 7
0.6221911467	1711 29 9
0.6221911467	9 0 46
0.6218171490	9 89 362 89 6 0
0.6218116835	6 13 116
0.6216632593	96 2664 96
0.6212424288	2072 29 113
0.6211911467	14 7 113
0.6211460700	250 0 113
0.6207087263	9 13 2
0.6202424288	134 6 134
0.6202003707	250 6 1977
0.6187209509	9 43 9
0.6182787924	486 29 113
0.6182787924	116 1601 96
0.6177997892	14 6 9
0.6175878407	9 137 29
0.6170057625	11 0 1977
0.6169410589	113 7 250
0.6168078657	6 9 14
0.6166178367	6 0 13 330 29 44 1977
0.6163180616	2908 29 9
0.6162248077	11 0 13
0.6155670511	264 29 13
0.6154185577	6 0 96
0.6147694470	9 9 1977 6
0.6145138945	1268 29 13
0.6139011220	113 83 116
0.6137694470	1977 9 9 0
0.6136395446	7 6 1977
0.6130767532	842 29 1977
0.6130262494	9 6 1268 29 13 1268 9 9 1977
0.6129994329	1977 316 2688
0.6120394168	14 6 14
0.6119538049	29 13 1977
0.6118113236	9 9 250 9
0.6117038720	250 7 113
0.6110819692	79 13 9
0.6110697954	9 0 90
0.6106495859	79 0 13
0.6103599705	410 29 1977
0.6098235399	236 29 1977
0.6093599705	2072 29 9
0.6075484372	2 33 2745 6 0 1532 29 96 9 6 13 9 1977
0.6075393399	13 9 2
0.6065400554	113 1977 9
0.6065335811	116 679 96
0.6060085414	2072 29 13
0.6056009748	79 0 1977
0.6044898637	842 6 1977
0.6039301650	29 1977 96
0.6037540811	113 13 9 1977 250
0.6036495859	13 7 250
0.6034570239	6 13 9
0.6032006328	116 13 113
0.6028947987	13 1268 6
0.6016009748	250 7 13
0.6015526749	9 13 316
0.6013843074	3098 29 9
0.6012772014	6 0 13 330 29 715 1977
0.6006948045	113 33 116
0.6000818951	6 0 1268 7 465 410 29 13 9 502 1977
0.6000233453	6 0 236 29 13 9 1977
0.5995943416	9 1977 316
0.5995012278	9 3098 29
0.5990343692	1977 9 33
0.5987120859	9 647 13
0.5986495859	9 6 1268
0.5985944883	9 0 1268
0.5984378166	96 13 1955
0.5977696008	29 96 13
0.5972838210	9 1977 249
0.5967864150	6 1977 96
0.5967696008	7 13 113
0.5965761450	2929 29 13
0.5964336279	1977 9 371
0.5954336279	1977 9 42
0.5952726248	113 116 6
0.5951794796	1977 9 89
0.5951025565	9 13 371
0.5949725606	6 1977 6
0.5946569883	96 6 96
0.5946569883	9 0 842
0.5946569883	9 0 249
0.5939897748	236 29 9
0.5934408314	13 6 1977 9 6
0.5927125439	113 6 116
0.5925761450	3052 29 13
0.5925370262	9 13 1268
0.5922005062	9 13 842
0.5913263193	9 1977 250
0.5911309221	2 33 2745 6 0 1977 842 29 13
0.5911025565	13 9 89
0.5906670376	578 29 1977
0.5906503606	6 13 113
0.5902237170	9 113 250
0.5900885337	9 237 9
0.5899557535	29 13 7
0.5898522730	6 0 1268 29 13 9 9 1977
0.5894456341	29 1977 6
0.5892964657	3052 29 9
0.5891378935	9 9 250 7
0.5889801967	9 0 330
0.5886273215	9 7 2
0.5885755421	96 9 6 13 9 1977
0.5884873008	29 13 6
0.5884810579	1268 9 1977
0.5881631195	134 1151 29 127 1231 76 0 73
0.5880250991	9 0 43
0.5869801967	43 29 1977
0.5869146874	1036 6 9
0.5865326905	1977 250 0
0.5864048650	9 43 1977
0.5859441234	13 96 96
0.5859250991	842 29 9
0.5855451844	7 13 6
0.5850710394	9 1977 113
0.5849458774	3 13 9
0.5849260483	1977 9 157
0.5847757720	1532 6 0 1977 316 842 29 13
0.5846933155	9 1425 29
0.5845132667	6 13 6
0.5843853005	287 13 9
0.5841309221	7 1448 6 0 1268 29 6 0 13 330 29 1977
0.5838413550	9 1977 157
0.5834133024	9 371 0
0.5829871370	1977 13 113
0.5826040080	6 13 7
0.5822496818	9 1268 29
0.5822395445	6 9 113
0.5820839227	249 7 13
0.5819371370	1977 96 9 13
0.5810440076	6 13 131
0.5810235612	113 13 116
0.5802918490	95 131 132 236
0.5802174698	1977 116 6
0.5799941163	96 13 9
0.5793682091	330 29 9
0.5791951187	0 1977 131
0.5791551187	3 1977 9
0.5790134618	1977 316 113
0.5785268069	250 9 7
0.5782957453	90 6 1977
0.5780728615	42 9 9
0.5779682900	113 116 7
0.5776081341	29 1977 7
0.5775729889	29 9 6
0.5773194739	2 33 1532 113 116
0.5772286250	140 1977 9
0.5770883600	1977 9 290
0.5766261812	96 9 33
0.5764208407	14 7 13
0.5764208407	113 7 116
0.5762793766	9 502 9
0.5761805467	1977 116 0
0.5761315407	113 1977 116
0.5760769431	9 6 502
0.5760328615	7 13 116
0.5754759383	2745 29 13
0.5754608407	13 7 14
0.5753022318	2745 6 13
0.5752957453	90 6 13
0.5751295746	9 0 741
0.5750328615	132 13 9
0.5749756276	9 9 116 7
0.5743682091	9 0 502
0.5743123051	9 1532 9
0.5742463193	2 33 2745 6 0 1268 29 13 9 96 644 9 1977
0.5741104100	7 6 0
0.5740160575	9 6 715
0.5736297991	486 29 9
0.5734149602	2586 1738 2586 4649 1341 1216 1339
0.5733064154	9 842 29
0.5731072832	9 0 9 0
0.5727873934	9 0 1448
0.5725920115	2 33 2745 6 0 29 3135 9 13 9 9 1977
0.5725259781	1977 316 116
0.5724763644	6 1977 7
0.5724273272	9 0 22
0.5721685878	2745 29 9
0.5721347958	1977 316 96
0.5719721644	13 7 502
0.5718130344	9 7 43
0.5717170188	22 29 9
0.5715817212	0 13 96
0.5714402259	7 9 7
0.5713748051	9 255 9
0.5713601775	141 13 9
0.5713556857	29 0 3073 29 0 1977 140 13 113 6980 134 2148 116
0.5712921534	1268 29 113
0.5707809018	1977 249 9
0.5704540843	90 7 90
0.5704347795	641 29 13
0.5703676581	29 0 3073 29 0 1977 140 13
0.5703434354	9 0 1725
0.5701201300	96 13 6
0.5698930719	9 0 715
0.5698800491	140 13 9
0.5697748584	13 250 0
0.5695263810	73 29 1977
0.5690458497	9 7 508
0.5689481696	9 33 842
0.5685689584	29 1977 9 9 9
0.5681009473	715 29 9
0.5680984813	1977 7 715
0.5679441234	9 9 14
0.5679441234	14 9 9
0.5676454786	116 6 0
0.5673839141	2072 6 13
0.5672996450	9 1977 6 0
0.5670984813	13 7 547
0.5670106696	9 0 255
0.5669936157	1810 2 33 1448 7 2745 6 0 1268 7 465 410 29 13 9 502 1977
0.5668776201	0 29 7
0.5668072153	13 7 715
0.5667296198	0 13 131
0.5663739972	2072 6 1977
0.5663037928	371 13 9
0.5660458497	9 7 502
0.5660328196	0 13 330
0.5659823637	9 1977 647
0.5658937238	73 29 0 3520 29 1977 7 0 73
0.5658090259	1532 29 96 9
0.5657296198	6 1977 131
0.5654192225	9 1977 33
0.5651253387	9 29 9 29
0.5646583030	0 13 1532 29 9 1977
0.5645168252	7 0 29
0.5644328207	9 0 95
0.5642268697	42 9 1977
0.5642160789	9 33 330
0.5641253387	9 0 9 7
0.5641253387	9 9 0 7
0.5640235023	9 33 1448
0.5638072153	9 7 22
0.5637491550	9 33 2042
0.5636719049	13 14 7
0.5633718182	29 9 9 1977
0.5632668697	7 13 96
0.5632668697	42 9 13
0.5631253387	9 29 9 7
0.5630984813	95 29 13
0.5627301180	9 7 44
0.5627301180	9 7 547
0.5625598653	506 29 9
0.5625315252	9 0 236
0.5623560392	29 0 247 1014
0.5622785489	9 0 263
0.5622051180	653 6 13
0.5621501268	13 842 29
0.5621311462	9 168 6
0.5621276393	2345 29 13
0.5621276393	2072 29 2882
0.5618353812	13 659 9
0.5618089889	9 240 131 9
0.5617814001	9 0 1728
0.5616111473	442 29 1977
0.5616111473	3073 29 1977
0.5614546021	9 7 715
0.5614156960	2 33 29 0 29 3279 6 0 1268 29 9 13 9 44
0.5613838121	465 29 1977
0.5612646027	9 33 2745
0.5612564001	2730 29 1977
0.5612564001	1725 6 9
0.5612268697	29 13 116
0.5612268697	29 1977 116
0.5610448637	842 9 0
0.5608866632	2730 29 13
0.5608177637	1363 6 13
0.5606880704	2382 6 9
0.5606475110	3052 29 1977
0.5606475110	8268 29 9
0.5606475110	90 83 90
0.5605598653	9 7 19
0.5605598653	359 6 9
0.5604946021	9 7 255
0.5603192877	9 260 9
0.5603075319	13 842 9 1977
0.5602927637	113 82 116
0.5602268697	42 1977 9
0.5599230268	3116 29 1362
0.5599230268	2145 7 1688
0.5599230268	1977 316 95
0.5598101296	6 0 29
0.5596303781	1810 2 33 113 2042 116 29 1532 6 13 6 22 96 19
0.5596149629	15 29 9
0.5596149629	653 6 1977
0.5596149629	137 29 13
0.5596149629	264 29 9
0.5596149629	1955 29 1977
0.5596149629	9 0 934
0.5596111473	876 6 9
0.5596111473	1425 29 9
0.5596111473	1977 29 25
0.5596111473	676 6 13
0.5595998653	578 29 13
0.5595998653	9 7 260
0.5595998653	249 29 113
0.5594714578	1827 11 9
0.5594714578	3515 29 1977
0.5594546021	9 0 152
0.5594546021	9 0 878
0.5588055614	2730 6 9
0.5587997339	2128 6 9
0.5587997339	9 0 8
0.5586475110	13 316 24
0.5586149629	2308 6 9
0.5586149629	653 6 9
0.5585598653	410 29 9
0.5584546021	96 11 96
0.5577026086	1977 316 236
0.5576875110	9 3517 9
0.5576875110	1977 316 73
0.5575917526	6 1977 116
0.5575663518	1977 316 1268
0.5575663518	2308 29 13
0.5575598653	578 6 1977
0.5575598653	9 7 15
0.5575598653	3330 29 9
0.5574610886	9 0 782
0.5574109582	647 9 9
0.5573584686	1977 9 29 0
0.5573562449	3106 29 1977
0.5573398161	96 1810 2
0.5572569739	2 33 2042 6 0 13 1955 6 43 96 44 1977
0.5571653153	9 14 0
0.5567426086	1955 6 43
0.5567026086	2070 29 2646
0.5567026086	260 647 9
0.5567026086	1977 316 470
0.5567026086	1977 316 2070
0.5566774629	1425 29 13
0.5566774629	9 0 1425
0.5566475110	2795 29 1977
0.5566176338	1391 6 9
0.5566111473	2465 6 13
0.5566111473	9 642 13
0.5566106639	9 715 9
0.5565384298	13 6 0
0.5563596756	29 0 3073 29 0 1977 140 13 113 181 2148 116
0.5561508752	42 13 113
0.5558221942	6 249 9
0.5556539975	1448 7 2745
0.5556539975	7131 29 13
0.5556475110	44 7 53
0.5556475110	9 647 644
0.5556475110	9 6 1559
0.5556475110	2465 6 9
0.5547431875	9 1977 9 9 7
0.5547044384	113 13 9 1977 116
0.5546744822	9 22 9
0.5546539975	1977 316 901
0.5546363049	113 13 250
0.5543548072	29 0 96
0.5539176088	6 1977 250
0.5537333742	113 116 29
0.5536262734	250 113 6
0.5536018198	6 0 842 29
0.5536002793	9 238 9
0.5535032894	1977 116 113
0.5532758324	9 5524 9
0.5532680226	9 13 116
0.5525883730	13 42 0
0.5524605263	134 13 9 1977 134
0.5519860559	1448 7 6 0 1268 29 9 13
0.5517511161	2345 29 13 113 240
0.5515032894	9 842 9
0.5513994575	250 13 113
0.5513994575	250 1977 113
0.5513325740	0 29 13 9 9
0.5510458380	1977 14 7
0.5510288339	96 249 6
0.5510288339	9 782 29
0.5507769977	113 250 0
0.5505844606	9 7 9 0
0.5505345926	250 9 113
0.5505345926	113 9 250
0.5503623980	13 1268 6 1977
0.5493913521	13 1268 9 9 1977
0.5493765241	9 7 9 6
0.5493469666	9 0 29 0
0.5492810805	1977 42 0
0.5490651975	96 96 647
0.5490651975	250 2072 29
0.5490651975	250 547 29
0.5490651975	96 137 29
0.5490651975	96 693 29
0.5490651975	134 1151 29
0.5490088828	131 132 43 372
0.5489953662	13 89 0
0.5489195689	29 13 842
0.5488079998	134 1977 113
0.5485872242	2072 9 9
0.5485345926	250 113 9
0.5483765241	9 6 9 7
0.5481795582	9 236 29
0.5481286490	290 2 359 6 1977 113
0.5477917464	29 96 96
0.5477850105	6 9 1268
0.5476570549	13 1268 9 1977
0.5476238417	13 9 502
0.5468031260	29 13 131
0.5467274552	113 250 7
0.5467056663	1977 2072 29
0.5463980263	9 13 14
0.5462304396	6 13 9 1977
0.5459662921	2 127 457 6568 6 0 1532 29 0 13 330 29 1977
0.5459438072	13 9 502 9 1977
0.5458431260	29 1977 131
0.5457289529	2 33 2745 6 0 842 29 13 6 0 12 330 29 1977
0.5452202170	0 89 1977
0.5448678106	1977 9 11 0
0.5448109295	113 2072 29
0.5447884696	465 2072 29
0.5446796031	2745 6 13 3330 9 1977
0.5446307312	9 13 113
0.5446307312	13 96 9
0.5442928449	2586 4649 1341
0.5441729887	9 9 236
0.5441373613	787 13 2 33 2745 6 0 842 29 13 6 0 12 330 29 1977
0.5439252049	1725 9 0
0.5439165451	2128 6 2745 6 13 3330 9
0.5433807990	1725 9 13
0.5432350181	1977 89 0
0.5430329588	2 33 2128 6 0 1268 29 13 7 465 410 29 9 1977
0.5429972967	9 89 29
