0.9625106180	13 330 29 1977
0.9590402672	13 9 1977
0.9549871076	13 9 0 353 29 1977
0.9545467368	13 6 1977
0.9441527527	1977 9 13
0.9189335122	13 9 9
0.9131081863	9 9 13
0.9079358210	13 9 6 1977
0.9072029277	9 13 9
0.9060928506	9 6 13
0.9001086294	9 9 1977 9 9
0.8919655573	9 7 13
0.8874090498	13 7 9
0.8806260047	9 9 9
0.8777885108	9 0 9 9
0.8617573062	9 1977 9
0.8583310241	9 9 9 1977 9
0.8563310241	9 1977 9 9 9
0.8550957287	1977 9 1977 96
0.8547680392	9 6 9 9
0.8524619309	9 1977 96 9
0.8506388495	113 9 9
0.8284877711	9 13 9 33 2745 6
0.8283446074	113 13 9
0.8282647107	9 96 9
0.8244354464	1977 113 13
0.8242627946	1977 9 0
0.8207559054	9 13 7
0.8187559054	1977 9 7
0.8138788986	9 13 9 33 1448 6
0.8123438420	9 9 7
0.8098021075	13 9 7
0.8009064877	1977 9 6
0.7914174456	6 9 9 1977
0.7872743617	6 1977 9
0.7871167250	9 33 2745 6 13 9 1977
0.7827485669	29 1977 9
0.7827263447	7 13 9
0.7814456405	6 9 13
0.7797682485	7 1977 113
0.7791840001	29 1977 113
0.7791840001	29 13 113
0.7717484882	29 13 96
0.7699403837	1977 316 9
0.7694583254	6 1977 113
0.7664536173	29 9 13
0.7646038679	29 13 9
0.7644907228	6 13 96
0.7573248416	1977 316 1639
0.7548552686	13 9 33
0.7537118487	2072 6 9
0.7533092014	96 9 96
0.7521865709	1955 6 0 96 13 96 330
0.7518060095	6 96 13
0.7505899751	116 7 113
0.7502322783	96 96 9
0.7403154988	96 647 96
0.7387863423	13 7 0
0.7385631561	13 113 1977
0.7383781669	9 14 9
0.7377140224	9 6 0
0.7366187264	1977 7 0
0.7365182693	2042 6 0 96 13 1955 6 0 96 96 330 6 43 96 53 1977
0.7338007675	1810 2 33 113 2042 116 29 1532 6 13 6 22 96 19
0.7318418978	9 7 0
0.7318007675	1984 116 2 33 2042 6 0 13 1955 6 43 96 44 1977
0.7310815147	9 7 113
0.7310815147	116 6 9
0.7265744310	9 6 9 6
0.7260842722	9 7 6
0.7259205354	1532 1984 116 2 127 457 7 2346 1532 113 250 547 29 0 3013 96 682
0.7247992705	9 7 9 7
0.7231857940	96 13 96
0.7231429582	0 96 13
0.7221800996	9 1977 13 9
0.7211882319	250 113 250
0.7211857940	96 96 13
0.7210197537	96 96 96
0.7171662145	79 9 9
0.7160829688	14 9 14
0.7155277088	236 29 13
0.7137066843	13 132 9
0.7130717194	249 29 9
0.7119876281	2586 1105 2586 4649 1341 1216 1339
0.7089954958	1977 6 13
0.7085622442	1532 29 0 236 29 13 9 1977
0.7072682702	13 9 0 1977
0.7072540718	14 14 14
0.7068036605	236 29 1977 42 13
0.7064868310	13 7 113
0.7064151971	6 9 6 9
0.7044594509	116 7 9
0.7039012162	9 1977 14
0.7035770980	9 7 116
0.7034190690	9 7 11
0.7029610571	13 6 9 1977
0.7024513045	2072 29 1977
0.7022364059	113 2745 116 6 13 6 502 1977 9 92
0.7016646204	29 0 13
0.7015262565	6 0 13
0.7015014980	113 250 13
0.7009477888	3032 578 29 1977
0.6994326678	9 250 113
0.6990322142	1977 116 7
0.6975356737	6 0 1977
0.6968865695	1268 29 13 9 9 1977
0.6956124259	29 0 1977
0.6950756192	13 7 1977
0.6950756192	1977 7 13
0.6924759698	29 7 13
0.6912353823	9 1977 0 13
0.6909026943	3330 1810 2 33 3330
0.6899176042	13 116 7
0.6897838830	9 9 1977 9 13
0.6896605653	14 13 9 1977 14
0.6885155345	0 29 9
0.6881012577	116 7 1977
0.6877730223	2072 9 2072
0.6875727131	29 0 29 13
0.6857797163	9 9 1977 9 1977
0.6847249930	9 0 2072
0.6827595397	113 1977 250
0.6813480210	9 14 7
0.6810087770	9 0 13 9
0.6803892640	1725 29 3428
0.6800087770	9 0 9 13
0.6799421104	13 9 6 9
0.6796339040	116 2 33 1448 6 0 1532 29 6 0 1977 316 842 29 13
0.6793082297	9 0 131
0.6783126701	13 7 116
0.6780400270	9 0 1977 9
0.6777717491	9 13 96
0.6763155453	13 9 0 9
0.6761980601	116 7 13
0.6754860540	13 29 1977
0.6744878888	2072 29 2646
0.6733467953	9 6 9 1977
0.6722492331	13 316 9
0.6709528513	9 9 0 9
0.6698963338	9 141 13
0.6683097957	263 482 9 140 4653 7700 371
0.6679593431	113 519 250
0.6678884058	13 9 1977 6 1977
0.6677080897	11 1977 9
0.6664983881	2042 6 0 13 1955 6 0 96 96 240 131 330 6 115 1977
0.6658234431	9 42 13
0.6653694631	9 13 6 1977 9
0.6652416672	2 33 29 0 29 6 0 1268 29 9 13 9 44 1977
0.6646662657	13 7 96
0.6642190906	9 7 9 9
0.6639306291	9 29 9 9
0.6637512331	116 29 1977
0.6632675253	13 9 502 1977 9 641 29 0 13 316
0.6632212725	113 250 113
0.6627792532	6 0 1268 7 465 410 29 13 9 502 1977
0.6600744118	11 13 9
0.6598651807	842 29 13
0.6590594491	9 13 2
0.6587391558	116 29 13
0.6584944136	2 33 2745 6 44 13 842 9 1977
0.6582488465	9 33 1977
0.6581630415	0 96 96
0.6578315220	13 9 9 1977
0.6564923378	249 29 13
0.6564340327	6 13 116
0.6560866739	1984 9 116 2
0.6559301842	9 7 9 1977
0.6559301842	9 7 1977 9
0.6559301842	9 1977 7 9
0.6554682440	6 0 96
0.6539825483	42 13 9
0.6538902469	2 33 2745 6 53 13 842 9 1977
0.6535232297	1977 9 287
0.6534174905	2 33 1448 6 13720 9 13 9 1977
0.6533481005	2 33 2745 6 0 1532 29 9 6 13 9 1977
0.6525901010	6 0 13 330 29 44 1977
0.6521312644	9 6 1268 29 13 1268 9 9 1977
0.6507199263	9 2072 29
0.6506063486	96 486 29
0.6491396708	13750 96 96 13 1955 6 0 96 647 96 1977 330 6 22 96 44
0.6484471343	2 33 2745 6 0 1268 29 9 13 9 1977
0.6484471343	2 33 2745 6 0 1268 29 13 9 9 1977
0.6480163372	9 9 22
0.6470857397	9 7 9 13
0.6454252977	6 0 13 1532 29 9 1977
0.6445791353	1977 316 842 29 13
0.6441245243	9 236 9
0.6439271691	9 14 13 9
0.6437878789	6 7 13
0.6428873145	11 0 13
0.6425859111	9 13 9 1977 6 0
0.6424238803	6 9 14
0.6418565822	96 2664 96
0.6415370026	1977 113 9
0.6412041164	6 1977 13
0.6405086681	29 13 7
0.6399871055	9 33 96
0.6398119158	6 13 9 1977
0.6397972568	116 6 1977
0.6393219701	9 7 131
0.6393082465	96 6 1977
0.6392246270	1977 113 7
0.6388769180	9 7 20
0.6383932138	96 6 13
0.6379761176	264 29 13
0.6366665234	9 0 246
0.6365056101	9 137 29
0.6359832046	1268 29 9
0.6359545666	1977 96 9 9
0.6353204757	29 13 6
0.6352931146	113 83 116
0.6348701468	116 6 13
0.6345167540	6 13 6
0.6344528567	9 1977 6 1977 9
0.6343216944	2072 29 13
0.6337239031	9 1977 116
0.6333626018	9 0 236
0.6332254466	9 7 250
0.6327368309	11 0 1977
0.6311334318	96 7 96
0.6308866280	578 29 1977
0.6304784416	6 13 1977
0.6301334318	96 29 96
0.6300782054	842 29 1977
0.6297383912	9 9 250 9
0.6290292028	9 0 29 13
0.6287535922	7 6 0
0.6286089372	29 1977 7
0.6285265849	2 33 2745 6 0 1532 29 96 9 6 13 9 1977
0.6275735060	3098 29 9
0.6273066395	9 7 29 9
0.6264077497	90 29 1977
0.6263000985	113 6 250
0.6262390329	79 13 9
0.6260074216	9 3098 29
0.6254633053	9 7 14
0.6254633053	14 7 9
0.6253000985	9 3 116
0.6252231754	250 0 113
0.6243000985	1711 29 9
0.6243000985	9 0 46
0.6239026192	9 13 842
0.6237354953	2586 1738 2586 4649 1341 1216 1339
0.6228124157	0 29 7
0.6224913697	6 13 7
0.6223435767	2072 29 113
0.6223000985	14 7 113
0.6220326101	13 11 1977
0.6214050212	1977 11 13
0.6211018618	236 29 1977
0.6208166509	9 43 9
0.6206976220	9 1532 9
0.6203435767	134 6 134
0.6199872521	9 9 1977 6
0.6194685767	486 29 113
0.6194154178	3052 29 13
0.6192613847	9 237 9
0.6190690222	96 13 7
0.6188973688	9 7 2
0.6186873391	2908 29 9
0.6186832083	113 13 9 1977 250
0.6174685767	116 1601 96
0.6173404027	250 7 9
0.6170659808	14 6 14
0.6168975025	250 7 113
0.6168598737	7 13 6
0.6167304746	250 6 1977
0.6163732199	9 0 7 13
0.6163732199	9 7 29 1977
0.6162271440	9 89 362 89 6 0
0.6159578462	9 260 9
0.6158476514	9 1977 249
0.6155613974	1268 9 1977
0.6153404027	9 647 9
0.6147769783	29 9 6
0.6146744164	2072 29 9
0.6143546869	6 0 236 29 13 9 1977
0.6137931861	113 7 250
0.6136744164	410 29 1977
0.6133003659	13 7 29 1977
0.6128749364	13 7 6 1977
0.6127931861	9 0 1725
0.6121896027	6 0 1268 29 13 9 9 1977
0.6120659808	116 679 96
0.6111652134	9 1977 250
0.6109857641	9 1977 113
0.6109689196	113 1977 116
0.6106418111	1977 113 6
0.6103282390	6 1977 7
0.6098580414	9 13 1268
0.6090249861	13 1268 6
0.6089431393	2929 29 13
0.6087801440	9 9 116 7
